yyyy,mo,dd,hh,mm,period,start_date,ICOS_precip,I_av_mm,I_CI_min_mm,I_CI_max_mm,I_SE_min_mm,I_SE_max_mm
2016,9,27,20,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,27,20,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,27,21,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,27,21,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,27,22,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,27,22,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,27,23,0,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,27,23,30,31,12.9.2016 11:00,0,0,0,0,0,0
2016,9,28,0,0,32,28.9.2016 0:00,25.1,3.639547075,-3.218722358,9.413741991,0.296717352,6.702926158
2016,9,28,0,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,1,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,1,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,2,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,2,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,3,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,3,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,4,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,4,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,5,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,5,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,6,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,6,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,7,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,7,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,8,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,8,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,9,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,9,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,10,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,10,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,11,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,11,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,12,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,12,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,13,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,13,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,14,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,14,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,15,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,15,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,16,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,16,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,17,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,17,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,18,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,18,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,19,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,19,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,20,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,20,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,21,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,21,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,22,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,22,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,23,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,28,23,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,0,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,0,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,1,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,1,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,2,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,2,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,3,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,3,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,4,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,4,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,5,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,5,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,6,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,6,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,7,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,7,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,8,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,8,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,9,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,9,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,10,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,10,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,11,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,11,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,12,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,12,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,13,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,13,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,14,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,14,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,15,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,15,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,16,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,16,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,17,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,17,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,18,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,18,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,19,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,19,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,20,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,20,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,21,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,21,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,22,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,22,30,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,23,0,32,28.9.2016 0:00,0,0,0,0,0,0
2016,9,29,23,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,0,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,0,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,1,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,1,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,2,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,2,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,3,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,3,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,4,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,4,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,5,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,5,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,6,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,6,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,7,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,7,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,8,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,8,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,9,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,9,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,10,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,10,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,11,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,11,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,12,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,12,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,13,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,13,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,14,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,14,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,15,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,15,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,16,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,16,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,17,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,17,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,18,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,18,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,19,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,19,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,20,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,20,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,21,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,21,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,22,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,22,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,23,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,9,30,23,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,0,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,0,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,1,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,1,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,2,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,2,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,3,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,3,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,4,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,4,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,5,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,5,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,6,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,6,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,7,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,7,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,8,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,8,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,9,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,9,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,10,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,10,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,11,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,11,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,12,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,12,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,13,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,13,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,14,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,14,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,15,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,15,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,16,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,16,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,17,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,17,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,18,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,18,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,19,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,19,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,20,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,20,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,21,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,21,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,22,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,22,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,23,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,1,23,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,0,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,0,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,1,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,1,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,2,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,2,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,3,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,3,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,4,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,4,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,5,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,5,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,6,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,6,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,7,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,7,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,8,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,8,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,9,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,9,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,10,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,10,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,11,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,11,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,12,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,12,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,13,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,13,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,14,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,14,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,15,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,15,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,16,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,16,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,17,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,17,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,18,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,18,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,19,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,19,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,20,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,20,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,21,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,21,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,22,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,22,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,23,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,2,23,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,0,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,0,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,1,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,1,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,2,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,2,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,3,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,3,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,4,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,4,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,5,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,5,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,6,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,6,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,7,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,7,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,8,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,8,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,9,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,9,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,10,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,10,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,11,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,11,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,12,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,12,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,13,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,13,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,14,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,14,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,15,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,15,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,16,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,16,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,17,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,17,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,18,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,18,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,19,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,19,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,20,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,20,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,21,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,21,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,22,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,22,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,23,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,3,23,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,0,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,0,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,1,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,1,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,2,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,2,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,3,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,3,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,4,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,4,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,5,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,5,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,6,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,6,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,7,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,7,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,8,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,8,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,9,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,9,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,10,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,10,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,11,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,11,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,12,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,12,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,13,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,13,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,14,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,14,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,15,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,15,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,16,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,16,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,17,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,17,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,18,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,18,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,19,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,19,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,20,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,20,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,21,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,21,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,22,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,22,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,23,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,4,23,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,0,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,0,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,1,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,1,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,2,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,2,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,3,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,3,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,4,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,4,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,5,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,5,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,6,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,6,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,7,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,7,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,8,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,8,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,9,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,9,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,10,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,10,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,11,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,11,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,12,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,12,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,13,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,13,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,14,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,14,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,15,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,15,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,16,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,16,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,17,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,17,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,18,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,18,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,19,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,19,30,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,20,0,0,0.1.1900 0:00,0,0,0,0,0,0
2016,10,5,20,30,0,0.1.1900 0:00,0,0,0,0,0,0
