year;month;day;hour;minute;LWnet;LWnet_flag;SWnet;SWnet_flag;Rnet;Rnet_flag;SH;SH_flag;SH_gapfilled;SH_gapfilled_flag;LE;LE_flag;LE_gapfilled;LE_gapfilled_flag;NEE;NEE_flag;NEE_gapfilled;NEE_gapfilled_flag;GPP;GPP_flag;GPP_gapfilled;GPP_gapfilled_flag;Reco;Reco_flag
2019;9;22;14;30;-99.212;0;293.704;0;194.49200000000002;0;NaN;1;99.65687700000001;0;NaN;1;70.568;0;NaN;1;-7.1475;0;NaN;1;9.8796;0;2.732112;0
2019;9;22;15;0;-99.145;0;253.62900000000002;0;154.485;0;NaN;1;79.264904;0;NaN;1;74.50399999999999;0;NaN;1;-7.6487;0;NaN;1;10.375;0;2.726432;0
2019;9;22;15;30;-98.07799999999999;0;205.922;0;107.844;0;45.449;0;45.4487;0;37.504;0;37.504;0;-5.4218;0;-5.4218;0;8.1494;0;8.1494;0;2.727575;0
2019;9;22;16;0;-98.04799999999999;0;156.529;0;58.481;0;NaN;1;33.997202;0;NaN;1;40.586;0;NaN;1;-4.5616;0;NaN;1;7.2824;0;2.720803;0
2019;9;22;16;30;-95.889;0;108.845;0;12.957;0;-6.374;0;-6.37403;0;13.729000000000001;0;13.729000000000001;0;-1.3941;0;-1.3941;0;4.1037;0;4.1037;0;2.709533;0
2019;9;22;17;0;-93.553;0;63.42;0;-30.133000000000003;0;NaN;1;-5.410889;0;NaN;1;26.781;0;NaN;1;-1.3419;0;NaN;1;4.024;0;2.682111;0
2019;9;22;17;30;-90.833;0;20.121;0;-70.712;0;NaN;1;-11.394934;0;NaN;1;13.682;0;NaN;1;0.25701999999999997;0;NaN;1;2.4046;0;2.661651;0
2019;9;22;18;0;-88.045;0;0.0;0;-88.045;0;NaN;1;-47.694396999999995;0;NaN;1;9.6698;0;NaN;1;1.8285;0;NaN;1;0.81355;0;2.642068;0
2019;9;22;18;30;-85.866;0;0.0;0;-85.866;0;NaN;1;-47.694396999999995;0;NaN;1;9.6698;0;NaN;1;1.8285;0;NaN;1;0.81107;0;2.639582;0
2019;9;22;19;0;-84.86399999999999;0;0.0;0;-84.86399999999999;0;NaN;1;-47.786834999999996;0;NaN;1;9.714;0;NaN;1;1.8586;0;NaN;1;0.7532;0;2.611809;0
2019;9;22;19;30;-85.626;0;0.0;0;-85.626;0;NaN;1;-47.786834999999996;0;NaN;1;9.714;0;NaN;1;1.8586;0;NaN;1;0.76076;0;2.619367;0
2019;9;22;20;0;-83.24799999999999;0;0.0;0;-83.24799999999999;0;NaN;1;-47.786834999999996;0;NaN;1;9.714;0;NaN;1;1.8586;0;NaN;1;0.7501800000000001;0;2.608789;0
2019;9;22;20;30;-82.771;0;0.0;0;-82.771;0;NaN;1;-49.104193;0;NaN;1;10.128;0;NaN;1;1.8841;0;NaN;1;0.66964;0;2.553722;0
2019;9;22;21;0;-82.35600000000001;0;0.0;0;-82.35600000000001;0;NaN;1;-48.883635999999996;0;NaN;1;10.217;0;NaN;1;1.8933;0;NaN;1;0.6885;0;2.58175;0
2019;9;22;21;30;-80.642;0;0.0;0;-80.642;0;NaN;1;-49.726193;0;NaN;1;10.076;0;NaN;1;1.8958;0;NaN;1;0.6382800000000001;0;2.534128;0
2019;9;22;22;0;-80.46600000000001;0;0.0;0;-80.46600000000001;0;NaN;1;-49.726193;0;NaN;1;10.076;0;NaN;1;1.8958;0;NaN;1;0.63751;0;2.533357;0
2019;9;22;22;30;-81.43;0;0.0;0;-81.43;0;-28.63;0;-28.6295;0;5.9808;0;5.9808;0;0.2624;0;0.2624;0;2.2372;0;2.2372;0;2.4995700000000003;0
2019;9;22;23;0;-81.01100000000001;0;0.0;0;-81.01100000000001;0;NaN;1;-50.59856;0;NaN;1;10.203;0;NaN;1;1.9351;0;NaN;1;0.57111;0;2.506242;0
2019;9;22;23;30;-81.39;0;0.0;0;-81.39;0;NaN;1;-50.59856;0;NaN;1;10.203;0;NaN;1;1.9351;0;NaN;1;0.5675899999999999;0;2.502718;0
2019;9;23;0;0;-79.346;0;0.0;0;-79.346;0;NaN;1;-51.637996;0;NaN;1;10.097000000000001;0;NaN;1;1.9895;0;NaN;1;0.49759;0;2.487093;0
2019;9;23;0;30;-75.502;0;0.0;0;-75.502;0;NaN;1;-51.489083;0;NaN;1;10.228;0;NaN;1;2.1137;0;NaN;1;0.31681;0;2.430518;0
2019;9;23;1;0;-76.676;0;0.0;0;-76.676;0;NaN;1;-50.906569;0;NaN;1;10.062000000000001;0;NaN;1;1.9571;0;NaN;1;0.53733;0;2.4944319999999998;0
2019;9;23;1;30;-77.79;0;0.0;0;-77.79;0;NaN;1;-50.848915000000005;0;NaN;1;9.8102;0;NaN;1;2.0884;0;NaN;1;0.30607;0;2.394485;0
2019;9;23;2;0;-78.109;0;0.0;0;-78.109;0;-3.7394;0;-3.73939;0;0.8156800000000001;0;0.8156800000000001;0;0.085368;0;0.085368;0;2.2706;0;2.2706;0;2.355988;0
2019;9;23;2;30;-75.782;0;0.0;0;-75.782;0;NaN;1;-50.892133;0;NaN;1;9.6052;0;NaN;1;2.0976;0;NaN;1;0.25373;0;2.35134;0
2019;9;23;3;0;-73.672;0;0.0;0;-73.672;0;NaN;1;-48.789573;0;NaN;1;7.9412;0;NaN;1;2.173;0;NaN;1;0.08931499999999999;0;2.2623290000000003;0
2019;9;23;3;30;-73.348;0;0.0;0;-73.348;0;NaN;1;-48.868153;0;NaN;1;7.735;0;NaN;1;2.2882;0;NaN;1;-0.1005;0;2.187695;0
2019;9;23;4;0;-72.329;0;0.0;0;-72.329;0;NaN;1;-48.388290999999995;0;NaN;1;7.7661;0;NaN;1;2.1893;0;NaN;1;0.025892000000000002;0;2.215154;0
2019;9;23;4;30;-72.717;0;0.0;0;-72.717;0;NaN;1;-48.431785999999995;0;NaN;1;7.2895;0;NaN;1;2.3466;0;NaN;1;-0.23335999999999998;0;2.113279;0
2019;9;23;5;0;-74.726;0;0.0;0;-74.726;0;NaN;1;-47.893104;0;NaN;1;5.8791;0;NaN;1;2.5236;0;NaN;1;-0.49888999999999994;0;2.024666;0
2019;9;23;5;30;-75.434;0;0.0;0;-75.434;0;NaN;1;-48.789573;0;NaN;1;7.9412;0;NaN;1;2.173;0;NaN;1;0.063779;0;2.236792;0
2019;9;23;6;0;-73.44;0;8.724;0;-64.715;0;NaN;1;-45.992506;0;NaN;1;6.9025;0;NaN;1;2.2505;0;NaN;1;-0.087796;0;2.162738;0
2019;9;23;6;30;-75.15;0;40.838;0;-34.312;0;NaN;1;-18.27026;0;NaN;1;0.22926999999999997;0;NaN;1;1.0799;0;NaN;1;0.99136;0;2.071257;0
2019;9;23;7;0;-76.704;0;84.89;0;8.186;0;NaN;1;-3.493637;0;NaN;1;5.0943;0;NaN;1;-1.4712;0;NaN;1;3.5869;0;2.115732;0
2019;9;23;7;30;-77.90899999999999;0;147.189;0;69.28;0;NaN;1;39.578224;0;NaN;1;25.794;0;NaN;1;-4.7677;0;NaN;1;7.0397;0;2.272066;0
2019;9;23;8;0;-79.291;0;203.46400000000003;0;124.17299999999999;0;NaN;1;56.667407999999995;0;NaN;1;46.861000000000004;0;NaN;1;-5.1393;0;NaN;1;7.3789;0;2.239546;0
2019;9;23;8;30;-80.227;0;215.672;0;135.445;0;NaN;1;62.998957;0;NaN;1;54.41;0;NaN;1;-5.5887;0;NaN;1;7.9143;0;2.3256189999999997;0
2019;9;23;9;0;-79.872;0;241.91;0;162.037;0;NaN;1;67.606512;0;NaN;1;60.922;0;NaN;1;-5.2804;0;NaN;1;7.6518;0;2.371357;0
2019;9;23;9;30;-78.86;0;230.928;0;152.06799999999998;0;NaN;1;67.096553;0;NaN;1;56.604;0;NaN;1;-5.003;0;NaN;1;7.3928;0;2.3898189999999997;0
2019;9;23;10;0;-87.366;0;296.478;0;209.112;0;NaN;1;106.036022;0;NaN;1;72.719;0;NaN;1;-7.8059;0;NaN;1;10.263;0;2.457445;0
2019;9;23;10;30;-76.28399999999999;0;345.969;0;269.685;0;88.65299999999999;0;88.6531;0;NaN;1;67.21300000000001;0;NaN;1;-6.7845;0;NaN;1;9.3274;0;2.5428740000000003;0
2019;9;23;11;0;-81.247;0;286.903;0;205.657;0;73.175;0;73.1754;0;123.98;0;123.98;0;NaN;1;-7.6311;0;NaN;1;10.241;0;2.609966;0
2019;9;23;11;30;-91.055;0;300.243;0;209.188;0;110.49;0;110.488;0;NaN;1;74.733;0;NaN;1;-7.5842;0;NaN;1;10.201;0;2.616644;0
2019;9;23;12;0;-92.919;0;375.31300000000005;0;282.394;0;161.05;0;161.046;0;38.795;0;38.795;0;-9.341000000000001;0;-9.341000000000001;0;11.979000000000001;0;11.979000000000001;0;2.638261;0
2019;9;23;12;30;-96.635;0;388.36699999999996;0;291.732;0;179.51;0;179.507;0;41.873999999999995;0;41.873999999999995;0;-7.8751;0;-7.8751;0;10.56;0;10.56;0;2.684409;0
2019;9;23;13;0;-100.27;0;376.73800000000006;0;276.468;0;170.08;0;170.078;0;84.596;0;84.596;0;-7.561;0;-7.561;0;10.282;0;10.282;0;2.720974;0
2019;9;23;13;30;-96.943;0;328.579;0;231.635;0;134.58;0;134.579;0;67.562;0;67.562;0;-9.224;0;-9.224;0;11.956;0;11.956;0;2.732031;0
2019;9;23;14;0;-93.693;0;296.189;0;202.497;0;128.42;0;128.42;0;100.98;0;100.98;0;-10.912;0;-10.912;0;13.661;0;13.661;0;2.749028;0
2019;9;23;14;30;-94.199;0;253.247;0;159.048;0;81.417;0;81.4171;0;64.741;0;64.741;0;-8.7811;0;-8.7811;0;11.538;0;11.538;0;2.756821;0
2019;9;23;15;0;-91.811;0;211.618;0;119.807;0;51.758;0;51.7577;0;70.986;0;70.986;0;-7.3146;0;-7.3146;0;10.086;0;10.086;0;2.7715259999999997;0
2019;9;23;15;30;-84.50399999999999;0;170.079;0;85.575;0;10.796;0;10.7956;0;41.225;0;41.225;0;-3.9038;0;-3.9038;0;6.662000000000001;0;6.662000000000001;0;2.7582259999999996;0
2019;9;23;16;0;-90.584;0;111.21600000000001;0;20.631999999999998;0;-12.502;0;-12.5015;0;31.705;0;31.705;0;-2.2725;0;-2.2725;0;5.026;0;5.026;0;2.7535369999999997;0
2019;9;23;16;30;-91.64;0;62.903999999999996;0;-28.736;0;NaN;1;-9.094474;0;NaN;1;27.987;0;NaN;1;-1.4988;0;NaN;1;4.2533;0;2.754542;0
2019;9;23;17;0;-88.945;0;37.781;0;-51.163999999999994;0;NaN;1;-19.698059;0;NaN;1;21.723000000000003;0;NaN;1;-0.21083000000000002;0;NaN;1;2.9565;0;2.745618;0
2019;9;23;17;30;-85.71799999999999;0;0.7709999999999999;0;-84.947;0;NaN;1;-45.003547999999995;0;NaN;1;10.552999999999999;0;NaN;1;1.5823;0;NaN;1;1.1519;0;2.734161;0
2019;9;23;18;0;-81.187;0;0.0;0;-81.187;0;NaN;1;-47.944967999999996;0;NaN;1;10.282;0;NaN;1;1.7138;0;NaN;1;1.0117;0;2.725493;0
2019;9;23;18;30;-65.105;0;0.0;0;-65.105;0;NaN;1;-47.256926;0;NaN;1;9.714;0;NaN;1;1.8569;0;NaN;1;0.8029;0;2.659767;0
2019;9;23;19;0;-64.518;0;0.0;0;-64.518;0;NaN;1;-47.689025;0;NaN;1;9.6915;0;NaN;1;1.8357;0;NaN;1;0.7703399999999999;0;2.606061;0
2019;9;23;19;30;-47.437;0;0.0;0;-47.437;0;NaN;1;-47.786834999999996;0;NaN;1;9.714;0;NaN;1;1.8586;0;NaN;1;0.73995;0;2.598554;0
2019;9;23;20;0;-29.97;0;0.0;0;-29.97;0;NaN;1;-47.689025;0;NaN;1;9.6915;0;NaN;1;1.8357;0;NaN;1;0.76589;0;2.601611;0
2019;9;23;20;30;-43.82;0;0.0;0;-43.82;0;NaN;1;-49.745430999999996;0;NaN;1;9.9317;0;NaN;1;1.9184;0;NaN;1;0.57824;0;2.496659;0
2019;9;23;21;0;-35.798;0;0.0;0;-35.798;0;NaN;1;-51.439543;0;NaN;1;9.9662;0;NaN;1;2.1258;0;NaN;1;0.30955;0;2.435364;0
2019;9;23;21;30;-22.69;0;0.0;0;-22.69;0;NaN;1;-51.104521999999996;0;NaN;1;10.109;0;NaN;1;2.1511;0;NaN;1;0.24586999999999998;0;2.396936;0
2019;9;23;22;0;-17.448;0;0.0;0;-17.448;0;NaN;1;-51.104521999999996;0;NaN;1;10.012;0;NaN;1;2.1492;0;NaN;1;0.24543;0;2.3946520000000002;0
2019;9;23;22;30;-17.807000000000002;0;0.0;0;-17.807000000000002;0;NaN;1;-51.104521999999996;0;NaN;1;10.109;0;NaN;1;2.1511;0;NaN;1;0.24639;0;2.397455;0
2019;9;23;23;0;-19.604;0;0.0;0;-19.604;0;NaN;1;-51.512572999999996;0;NaN;1;9.9514;0;NaN;1;2.0656;0;NaN;1;0.39111999999999997;0;2.456682;0
2019;9;23;23;30;-22.061;0;0.0;0;-22.061;0;NaN;1;-50.782857;0;NaN;1;9.9085;0;NaN;1;1.9869;0;NaN;1;0.48973999999999995;0;2.476604;0
2019;9;24;0;0;-35.684;0;0.0;0;-35.684;0;NaN;1;-50.051628;0;NaN;1;10.109;0;NaN;1;1.9605;0;NaN;1;0.5416;0;2.5021459999999998;0
2019;9;24;0;30;-27.864;0;0.0;0;-27.864;0;NaN;1;-52.011641;0;NaN;1;10.128;0;NaN;1;2.1005;0;NaN;1;0.35443;0;2.454886;0
2019;9;24;1;0;-32.631;0;0.0;0;-32.631;0;NaN;1;-51.82485;0;NaN;1;10.045;0;NaN;1;2.1062;0;NaN;1;0.33573000000000003;0;2.441908;0
2019;9;24;1;30;-22.135;0;0.0;0;-22.135;0;NaN;1;-52.3144;0;NaN;1;10.446;0;NaN;1;2.2065;0;NaN;1;0.2213;0;2.427762;0
2019;9;24;2;0;-19.544;0;0.0;0;-19.544;0;NaN;1;-52.084532;0;NaN;1;10.620999999999999;0;NaN;1;2.2267;0;NaN;1;0.17053;0;2.397198;0
2019;9;24;2;30;-18.307000000000002;0;0.0;0;-18.307000000000002;0;NaN;1;-52.528783;0;NaN;1;10.507;0;NaN;1;2.2343;0;NaN;1;0.15492;0;2.389248;0
2019;9;24;3;0;-17.160999999999998;0;0.0;0;-17.160999999999998;0;NaN;1;-51.718237;0;NaN;1;10.425;0;NaN;1;2.2093;0;NaN;1;0.15454;0;2.363852;0
2019;9;24;3;30;-17.352999999999998;0;0.0;0;-17.352999999999998;0;NaN;1;-53.109338;0;NaN;1;10.765999999999998;0;NaN;1;2.2562;0;NaN;1;0.12546;0;2.381622;0
2019;9;24;4;0;-17.465;0;0.0;0;-17.465;0;NaN;1;-53.109338;0;NaN;1;10.765999999999998;0;NaN;1;2.2562;0;NaN;1;0.13015;0;2.3863060000000003;0
2019;9;24;4;30;-17.249000000000002;0;0.0;0;-17.249000000000002;0;NaN;1;-53.109338;0;NaN;1;10.765999999999998;0;NaN;1;2.2562;0;NaN;1;0.13271;0;2.388866;0
2019;9;24;5;0;-17.285999999999998;0;0.0;0;-17.285999999999998;0;NaN;1;-52.97405;0;NaN;1;10.585999999999999;0;NaN;1;2.2499;0;NaN;1;0.1296;0;2.379511;0
2019;9;24;5;30;-16.257;0;0.0;0;-16.257;0;-18.015;0;-18.0154;0;0.46866;0;0.46866;0;0.89843;0;0.89843;0;1.4502;0;1.4502;0;2.348624;0
2019;9;24;6;0;-11.681;0;1.504;0;-10.177999999999999;0;NaN;1;-51.324923999999996;0;NaN;1;10.595999999999998;0;NaN;1;2.1721;0;NaN;1;0.16388;0;2.336017;0
2019;9;24;6;30;-13.243;0;3.787;0;-9.456;0;NaN;1;-50.520367;0;NaN;1;10.475;0;NaN;1;2.2106;0;NaN;1;0.13591;0;2.346563;0
2019;9;24;7;0;-22.113000000000003;0;25.869;0;3.7560000000000002;0;NaN;1;-2.895728;0;NaN;1;10.292;0;NaN;1;0.59212;0;NaN;1;1.8027;0;2.3948169999999998;0
2019;9;24;7;30;-32.406;0;58.276;0;25.87;0;NaN;1;-2.467209;0;NaN;1;22.781;0;NaN;1;-0.80906;0;NaN;1;3.2114;0;2.402332;0
2019;9;24;8;0;-31.581;0;89.684;0;58.104;0;NaN;1;7.028957000000001;0;NaN;1;29.799;0;NaN;1;-2.521;0;NaN;1;4.9337;0;2.4126830000000004;0
2019;9;24;8;30;-24.331999999999997;0;101.542;0;77.21;0;NaN;1;12.881254;0;NaN;1;33.287;0;NaN;1;-2.8716;0;NaN;1;5.3024;0;2.430724;0
2019;9;24;9;0;-25.561;0;146.636;0;121.075;0;21.971999999999998;0;21.9719;0;32.548;0;32.548;0;-3.3685;0;-3.3685;0;5.852;0;5.852;0;2.483515;0
2019;9;24;9;30;-22.578000000000003;0;148.2;0;125.62200000000001;0;35.183;0;35.1826;0;29.839000000000002;0;29.839000000000002;0;NaN;1;-4.2446;0;NaN;1;6.784;0;2.539461;0
2019;9;24;10;0;-18.590999999999998;0;137.399;0;118.809;0;39.524;0;39.5242;0;48.158;0;48.158;0;NaN;1;-4.1834;0;NaN;1;6.7366;0;2.5531029999999997;0
2019;9;24;10;30;-17.910999999999998;0;97.921;0;80.01;0;9.2415;0;9.241489999999999;0;31.201999999999998;0;31.201999999999998;0;NaN;1;-2.6453;0;NaN;1;5.2021;0;2.556738;0
2019;9;24;11;0;-20.125999999999998;0;146.47299999999998;0;126.346;0;18.895;0;18.8952;0;16.188;0;16.188;0;-1.9479;0;-1.9479;0;4.5129;0;4.5129;0;2.5650209999999998;0
2019;9;24;11;30;-25.173000000000002;0;199.393;0;174.22099999999998;0;60.349;0;60.3485;0;63.54600000000001;0;63.54600000000001;0;-1.9516;0;-1.9516;0;4.5757;0;4.5757;0;2.624082;0
2019;9;24;12;0;-22.531999999999996;0;154.881;0;132.349;0;40.202;0;40.2019;0;43.387;0;43.387;0;-4.5023;0;-4.5023;0;7.1583;0;7.1583;0;2.655982;0
2019;9;24;12;30;-25.765;0;162.197;0;136.431;0;47.922;0;47.9223;0;57.001999999999995;0;57.001999999999995;0;-5.3149;0;-5.3149;0;8.002;0;8.002;0;2.687088;0
2019;9;24;13;0;-25.714000000000002;0;134.47899999999998;0;108.765;0;37.855;0;37.8551;0;39.84;0;39.84;0;-4.7204;0;-4.7204;0;7.4184;0;7.4184;0;2.697931;0
2019;9;24;13;30;-29.576999999999998;0;128.19799999999998;0;98.62;0;23.835;0;23.8346;0;31.311;0;31.311;0;-1.4196;0;-1.4196;0;4.1253;0;4.1253;0;2.705655;0
2019;9;24;14;0;-32.744;0;135.024;0;102.281;0;42.955;0;42.9549;0;60.95399999999999;0;60.95399999999999;0;-5.1563;0;-5.1563;0;7.877999999999999;0;7.877999999999999;0;2.7216709999999997;0
2019;9;24;14;30;-33.403;0;116.759;0;83.35600000000001;0;22.928;0;22.928;0;47.335;0;47.335;0;-3.8829;0;-3.8829;0;6.6159;0;6.6159;0;2.733004;0
2019;9;24;15;0;-33.63;0;96.32700000000001;0;62.696999999999996;0;NaN;1;5.015683999999999;0;NaN;1;35.62;0;NaN;1;-2.6004;0;NaN;1;5.3388;0;2.738328;0
2019;9;24;15;30;-34.114000000000004;0;79.096;0;44.982;0;NaN;1;-0.421271;0;NaN;1;33.437;0;NaN;1;-2.2655;0;NaN;1;5.0063;0;2.740764;0
2019;9;24;16;0;-48.263000000000005;0;54.136;0;5.872999999999999;0;NaN;1;-13.840285;0;NaN;1;26.375999999999998;0;NaN;1;-0.9170200000000001;0;NaN;1;3.6506;0;2.7335830000000003;0
2019;9;24;16;30;-68.366;0;60.681999999999995;0;-7.683;0;NaN;1;-7.441853;0;NaN;1;25.405;0;NaN;1;-1.3324;0;NaN;1;4.0191;0;2.686681;0
2019;9;24;17;0;-19.269000000000002;0;40.417;0;21.147;0;5.3207;0;5.32073;0;NaN;1;22.673000000000002;0;NaN;1;-0.48085;0;NaN;1;3.1304;0;2.649596;0
2019;9;24;17;30;-15.037;0;0.0;0;-15.037;0;NaN;1;-48.868766;0;17.933;0;17.933;0;2.9993;0;2.9993;0;-0.40345;0;-0.40345;0;2.5958919999999996;0
2019;9;24;18;0;-14.793;0;0.0;0;-14.793;0;NaN;1;-48.839211999999996;0;NaN;1;10.224;0;NaN;1;1.9785;0;NaN;1;0.58133;0;2.559853;0
2019;9;24;18;30;-14.856;0;0.0;0;-14.856;0;NaN;1;-51.61395;0;NaN;1;10.805;0;NaN;1;2.0427;0;NaN;1;0.50248;0;2.5451639999999998;0
2019;9;24;19;0;-14.849;0;0.0;0;-14.849;0;NaN;1;-52.520959999999995;0;NaN;1;10.805;0;NaN;1;2.0659;0;NaN;1;0.46567;0;2.531561;0
2019;9;24;19;30;-14.027000000000001;0;0.0;0;-14.027000000000001;0;NaN;1;-52.760383;0;NaN;1;10.505999999999998;0;NaN;1;2.0613;0;NaN;1;0.45118;0;2.512518;0
2019;9;24;20;0;-13.762;0;0.0;0;-13.762;0;NaN;1;-53.814184;0;NaN;1;10.897;0;NaN;1;2.0706;0;NaN;1;0.42421000000000003;0;2.4948069999999998;0
2019;9;24;20;30;-13.642999999999999;0;0.0;0;-13.642999999999999;0;NaN;1;-53.814184;0;NaN;1;10.897;0;NaN;1;2.0706;0;NaN;1;0.41717;0;2.487768;0
2019;9;24;21;0;-14.132;0;0.0;0;-14.132;0;NaN;1;-53.814184;0;NaN;1;10.897;0;NaN;1;2.0706;0;NaN;1;0.41333000000000003;0;2.4839279999999997;0
2019;9;24;21;30;-14.958;0;0.0;0;-14.958;0;NaN;1;-53.814184;0;NaN;1;10.897;0;NaN;1;2.0706;0;NaN;1;0.41576;0;2.486359;0
2019;9;24;22;0;-14.854000000000001;0;0.0;0;-14.854000000000001;0;NaN;1;-53.814184;0;NaN;1;10.897;0;NaN;1;2.0706;0;NaN;1;0.41807;0;2.488671;0
2019;9;24;22;30;-14.870999999999999;0;0.0;0;-14.870999999999999;0;NaN;1;-53.814184;0;NaN;1;10.897;0;NaN;1;2.0706;0;NaN;1;0.4108;0;2.481403;0
2019;9;24;23;0;-14.585999999999999;0;0.0;0;-14.585999999999999;0;NaN;1;-53.814184;0;NaN;1;10.897;0;NaN;1;2.0706;0;NaN;1;0.40649;0;2.4770939999999997;0
2019;9;24;23;30;-15.008;0;0.0;0;-15.008;0;NaN;1;-54.678225;0;NaN;1;11.005;0;NaN;1;2.109;0;NaN;1;0.3593;0;2.4683;0
2019;9;25;0;0;-15.267000000000001;0;0.0;0;-15.267000000000001;0;NaN;1;-54.953545;0;NaN;1;10.821;0;NaN;1;2.131;0;NaN;1;0.32472;0;2.455738;0
2019;9;25;0;30;-15.192;0;0.0;0;-15.192;0;NaN;1;-55.746821999999995;0;NaN;1;10.843;0;NaN;1;2.1655;0;NaN;1;0.28198;0;2.447433;0
2019;9;25;1;0;-14.849;0;0.0;0;-14.849;0;NaN;1;-55.746821999999995;0;NaN;1;10.843;0;NaN;1;2.1655;0;NaN;1;0.27568000000000004;0;2.441138;0
2019;9;25;1;30;-14.507;0;0.0;0;-14.507;0;NaN;1;-55.746821999999995;0;NaN;1;10.843;0;NaN;1;2.1655;0;NaN;1;0.27269;0;2.438145;0
2019;9;25;2;0;-16.349;0;0.0;0;-16.349;0;NaN;1;-55.230619999999995;0;NaN;1;10.705;0;NaN;1;2.2153;0;NaN;1;0.20586;0;2.42115;0
2019;9;25;2;30;-25.105;0;0.0;0;-25.105;0;NaN;1;-55.230619999999995;0;NaN;1;10.705;0;NaN;1;2.2153;0;NaN;1;0.2024;0;2.417694;0
2019;9;25;3;0;-41.522;0;0.0;0;-41.522;0;NaN;1;-55.287302000000004;0;NaN;1;10.929;0;NaN;1;2.296;0;NaN;1;0.096788;0;2.39275;0
2019;9;25;3;30;-16.585;0;0.0;0;-16.585;0;NaN;1;-55.287302000000004;0;NaN;1;10.929;0;NaN;1;2.296;0;NaN;1;0.091351;0;2.387312;0
2019;9;25;4;0;-18.418;0;0.0;0;-18.418;0;NaN;1;-54.69155799999999;0;NaN;1;10.929;0;NaN;1;2.3088;0;NaN;1;0.074064;0;2.382816;0
2019;9;25;4;30;-15.409;0;0.0;0;-15.409;0;NaN;1;-54.69155799999999;0;NaN;1;10.929;0;NaN;1;2.3088;0;NaN;1;0.0725;0;2.381251;0
2019;9;25;5;0;-19.733;0;0.0;0;-19.733;0;NaN;1;-55.287302000000004;0;NaN;1;10.929;0;NaN;1;2.296;0;NaN;1;0.095212;0;2.3911740000000004;0
2019;9;25;5;30;-57.031000000000006;0;0.0;0;-57.031000000000006;0;NaN;1;-54.69155799999999;0;NaN;1;10.802999999999999;0;NaN;1;2.3034;0;NaN;1;0.063877;0;2.367235;0
2019;9;25;6;0;-66.602;0;3.196;0;-63.406000000000006;0;NaN;1;-54.313517000000004;0;NaN;1;10.559000000000001;0;NaN;1;2.2307;0;NaN;1;0.12268;0;2.353396;0
2019;9;25;6;30;-58.926;0;19.304000000000002;0;-39.622;0;NaN;1;-2.070048;0;NaN;1;15.109000000000002;0;NaN;1;0.22498;0;NaN;1;2.1044;0;2.329423;0
2019;9;25;7;0;-59.375;0;81.569;0;22.194000000000003;0;NaN;1;8.184849;0;NaN;1;25.746;0;NaN;1;-2.4718;0;NaN;1;4.8274;0;2.355542;0
2019;9;25;7;30;-51.16;0;76.138;0;24.979;0;NaN;1;1.005852;0;NaN;1;17.328;0;NaN;1;-1.8762;0;NaN;1;4.1447;0;2.2685169999999997;0
2019;9;25;8;0;-70.141;0;111.04799999999999;0;40.907;0;NaN;1;17.891932;0;NaN;1;26.156999999999996;0;NaN;1;-2.9661;0;NaN;1;5.3295;0;2.363414;0
2019;9;25;8;30;-85.01;0;210.298;0;125.288;0;39.495;0;39.495;0;55.213;0;55.213;0;NaN;1;-5.8624;0;NaN;1;8.3158;0;2.453459;0
2019;9;25;9;0;-87.00200000000001;0;254.595;0;167.593;0;112.15;0;112.148;0;81.70100000000001;0;81.70100000000001;0;NaN;1;-8.1445;0;NaN;1;10.692;0;2.547244;0
2019;9;25;9;30;-83.69;0;289.828;0;206.138;0;127.43;0;127.426;0;46.836999999999996;0;46.836999999999996;0;-11.265999999999998;0;-11.265999999999998;0;13.847999999999999;0;13.847999999999999;0;2.582137;0
2019;9;25;10;0;-49.166000000000004;0;355.685;0;306.518;0;148.45;0;148.45;0;66.93;0;66.93;0;NaN;1;-6.9685;0;NaN;1;9.5989;0;2.630408;0
2019;9;25;10;30;-35.191;0;492.702;0;457.51099999999997;0;232.24;0;232.24200000000002;0;84.11399999999999;0;84.11399999999999;0;NaN;1;-10.562000000000001;0;NaN;1;13.232000000000001;0;2.669498;0
2019;9;25;11;0;-35.782;0;418.73400000000004;0;382.95300000000003;0;233.1;0;233.10299999999998;0;NaN;1;74.908;0;-12.792;0;-12.792;0;15.53;0;15.53;0;2.73805;0
2019;9;25;11;30;-35.093;0;198.545;0;163.452;0;74.632;0;74.6319;0;NaN;1;52.531000000000006;0;-7.6293;0;-7.6293;0;10.314;0;10.314;0;2.684468;0
2019;9;25;12;0;-42.765;0;265.288;0;222.523;0;107.57;0;107.574;0;41.403999999999996;0;41.403999999999996;0;-5.9301;0;-5.9301;0;8.6275;0;8.6275;0;2.697381;0
2019;9;25;12;30;-67.582;0;333.281;0;265.699;0;122.07;0;122.072;0;61.326;0;61.326;0;-4.6961;0;-4.6961;0;7.4179;0;7.4179;0;2.72188;0
2019;9;25;13;0;-84.632;0;336.406;0;251.775;0;178.06;0;178.05900000000003;0;58.751000000000005;0;58.751000000000005;0;-6.4196;0;-6.4196;0;9.2001;0;9.2001;0;2.7804990000000003;0
2019;9;25;13;30;-82.193;0;291.21299999999997;0;209.02;0;118.76;0;118.762;0;57.052;0;57.052;0;-5.3898;0;-5.3898;0;8.1949;0;8.1949;0;2.8050740000000003;0
